SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
390874,0,Revolving loans,M,Y,N,0,225000.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-21805,-5144,-3687.0,-4624,10.0,1,1,0,1,0,0,,2.0,1,1,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.7879226608843045,0.6741839967132162,0.6971469077844458,0.2491,0.1358,0.9896,0.8912,0.123,0.2264,0.069,0.875,0.4792,0.1109,0.1984,0.2459,0.0058,0.0872,0.2647,0.1387,0.9851,0.8105,0.072,0.1611,0.0345,0.875,0.0417,0.0,0.202,0.2268,0.0039,0.0674,0.2623,0.135,0.9856,0.8927,0.1238,0.16,0.069,0.875,0.4792,0.1128,0.2018,0.2642,0.0058,0.0705,org spec account,block of flats,0.1862,Panel,No,,,,,-63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
391857,0,Revolving loans,F,N,Y,0,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.032561,-15096,-311,-716.0,-4470,,1,1,0,1,0,0,,2.0,1,1,FRIDAY,18,0,0,0,0,0,0,Government,0.4273191203690482,0.6329575430340724,0.5989262182569273,0.2825,0.143,0.9776,0.6940000000000001,0.0519,0.18,0.1379,0.3958,0.2708,0.1762,0.2303,0.2126,0.0097,0.0665,0.1639,0.0532,0.9777,0.706,0.0397,0.0806,0.0345,0.3333,0.0417,0.036,0.1433,0.1349,0.0,0.0,0.2852,0.143,0.9776,0.6981,0.0522,0.18,0.1379,0.3958,0.2708,0.1793,0.2343,0.2164,0.0097,0.0679,org spec account,block of flats,0.2967,"Stone, brick",No,1.0,0.0,1.0,0.0,-598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
392493,0,Revolving loans,F,Y,Y,0,180000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006629,-14757,-6119,-2867.0,-4064,4.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 2,,0.0294529362027924,0.4543210601605785,0.0536,,0.9955,0.9388,,0.0,0.1379,0.1667,0.2083,0.0498,0.0437,0.0618,0.0,0.0346,0.0546,,0.9955,0.9412,,0.0,0.1379,0.1667,0.2083,0.0509,0.0478,0.0644,0.0,0.0366,0.0541,,0.9955,0.9396,,0.0,0.1379,0.1667,0.2083,0.0507,0.0445,0.0629,0.0,0.0353,,block of flats,0.0561,Block,No,0.0,0.0,0.0,0.0,-193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
392897,1,Revolving loans,M,N,Y,1,157500.0,337500.0,16875.0,,,Commercial associate,Higher education,Married,House / apartment,0.010147,-11233,-3189,-299.0,-3883,,1,1,1,1,1,0,Managers,3.0,2,2,SUNDAY,13,0,0,0,0,1,1,Trade: type 2,,0.3498551402900771,0.0920128093981064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,10.0,0.0,-1608.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
393249,0,Revolving loans,F,N,Y,1,67500.0,202500.0,10125.0,202500.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.0228,-8136,-1526,-682.0,-798,,1,1,0,1,0,0,,3.0,2,2,TUESDAY,14,0,0,0,0,0,0,Transport: type 4,0.2622068505202944,0.5947958781380263,0.4776491548517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
394080,0,Revolving loans,F,N,Y,0,180000.0,495000.0,24750.0,495000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.009334,-17790,-3447,-4376.0,-1319,,1,1,1,1,1,0,Managers,1.0,2,2,FRIDAY,18,0,0,0,1,1,0,Self-employed,0.5858420999722205,0.5907524350689018,0.5797274227921155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
394441,0,Revolving loans,F,N,Y,0,90000.0,270000.0,13500.0,,,Working,Secondary / secondary special,Married,House / apartment,0.020246,-18950,-5789,-10066.0,-2499,,1,1,1,1,1,0,Private service staff,2.0,3,3,THURSDAY,12,0,0,0,0,0,0,Services,0.6790380002080818,0.3425348916476302,0.5954562029091491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1464.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
394489,0,Revolving loans,M,Y,Y,2,202500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-14975,-2322,-2148.0,-2169,1.0,1,1,0,1,0,0,Laborers,4.0,2,2,FRIDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.2203446962776535,0.5675668816995445,0.5709165417729987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
395678,0,Revolving loans,F,Y,Y,0,360000.0,675000.0,33750.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.072508,-15349,-6921,-8656.0,-5594,6.0,1,1,0,1,0,0,High skill tech staff,2.0,1,1,SATURDAY,10,0,0,0,0,0,0,Industry: type 4,,0.6831726548637616,0.5190973382084597,0.2216,0.1465,0.9816,,,0.24,0.2069,0.3333,,0.0,,0.1366,,0.1033,0.2258,0.1521,0.9816,,,0.2417,0.2069,0.3333,,0.0,,0.1424,,0.1094,0.2238,0.1465,0.9816,,,0.24,0.2069,0.3333,,0.0,,0.1391,,0.1055,,block of flats,0.1689,Panel,No,0.0,0.0,0.0,0.0,-549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
398302,0,Revolving loans,F,Y,Y,2,90000.0,225000.0,11250.0,225000.0,Family,State servant,Higher education,Married,House / apartment,0.026392,-9851,-2295,-3073.0,-2393,6.0,1,1,0,1,1,0,High skill tech staff,4.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Advertising,,0.6435746820189508,0.4311917977993083,0.2485,0.1783,0.9886,,,0.24,0.2069,0.3333,,0.1669,,0.2555,,0.0021,0.2532,0.185,0.9886,,,0.2417,0.2069,0.3333,,0.1707,,0.2662,,0.0022,0.2509,0.1783,0.9886,,,0.24,0.2069,0.3333,,0.1698,,0.2601,,0.0021,,block of flats,0.2014,Panel,No,1.0,0.0,1.0,0.0,-379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
399742,1,Revolving loans,M,Y,Y,0,450000.0,900000.0,45000.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-18033,-1102,-12065.0,-1508,3.0,1,1,0,1,1,0,Core staff,2.0,1,1,TUESDAY,15,0,1,1,0,0,0,Other,,0.3305199623882509,,0.1031,,0.9752,,,,0.1724,0.1667,,,,0.0894,,,0.105,,0.9752,,,,0.1724,0.1667,,,,0.0931,,,0.1041,,0.9752,,,,0.1724,0.1667,,,,0.091,,,,block of flats,0.0794,Panel,No,0.0,0.0,0.0,0.0,-664.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
399843,0,Revolving loans,M,Y,Y,0,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-13373,-589,-406.0,-763,8.0,1,1,0,1,0,0,Drivers,1.0,2,2,WEDNESDAY,12,0,0,0,1,1,0,Business Entity Type 3,0.2543147795093971,0.5547781020813535,0.7194907850918436,0.0103,0.0,0.9702,0.5920000000000001,0.0015,0.0,0.0517,0.0417,0.0833,0.0238,0.0084,0.0114,0.0,0.0,0.0084,0.0,0.9692,0.5949,0.0007,0.0,0.0345,0.0417,0.0833,0.0144,0.0073,0.0109,0.0,0.0,0.0104,0.0,0.9702,0.5975,0.0015,0.0,0.0517,0.0417,0.0833,0.0242,0.0086,0.0116,0.0,0.0,reg oper account,block of flats,0.0082,Wooden,No,0.0,0.0,0.0,0.0,-582.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
399973,0,Revolving loans,F,N,Y,1,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-12727,-745,-5668.0,-2967,,1,1,0,1,0,0,Security staff,3.0,3,3,TUESDAY,9,0,0,0,0,1,1,Security,0.3487004199806639,0.3918058596048165,0.6075573001388961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-418.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
401102,0,Revolving loans,F,Y,Y,1,135000.0,202500.0,10125.0,202500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-9101,-283,-2720.0,-1792,10.0,1,1,0,1,0,0,Private service staff,3.0,2,2,TUESDAY,11,0,0,0,0,1,1,Services,,0.2453495532540649,0.6212263380626669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
401228,0,Revolving loans,F,Y,Y,0,90000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-18518,-4002,-5007.0,-1924,19.0,1,1,0,1,0,0,Waiters/barmen staff,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Other,,0.2325939342821656,0.3825018041447388,0.0825,0.0801,0.9737,0.6396,0.01,0.0,0.1379,0.1667,0.2083,0.0668,0.0672,0.0702,0.0,0.0,0.084,0.0831,0.9737,0.6537,0.0101,0.0,0.1379,0.1667,0.2083,0.0684,0.0735,0.0731,0.0,0.0,0.0833,0.0801,0.9737,0.6444,0.0101,0.0,0.1379,0.1667,0.2083,0.068,0.0684,0.0715,0.0,0.0,reg oper account,block of flats,0.0553,"Stone, brick",No,0.0,0.0,0.0,0.0,-253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
403101,0,Revolving loans,F,Y,Y,1,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.014464,-14938,-1124,-4769.0,-3976,7.0,1,1,0,1,0,0,Accountants,3.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.7324360204293807,0.5753799225262739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
403269,0,Revolving loans,F,N,N,1,54000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-11859,-1577,-2239.0,-2264,,1,1,0,1,0,0,Sales staff,3.0,2,2,FRIDAY,16,0,0,0,0,0,0,Self-employed,,0.5761170387608764,0.6075573001388961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
406289,0,Revolving loans,F,N,Y,2,81000.0,202500.0,10125.0,202500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13543,-762,-1985.0,-3718,,1,1,1,1,0,0,,4.0,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 2,,0.6092029737186593,0.5136937663039473,0.1237,0.1323,0.9856,0.8028,0.0186,0.0,0.2759,0.1667,0.2083,0.0052,0.1009,0.126,0.0,0.0,0.1261,0.1373,0.9856,0.8105,0.0188,0.0,0.2759,0.1667,0.2083,0.0053,0.1102,0.1313,0.0,0.0,0.1249,0.1323,0.9856,0.8054,0.0187,0.0,0.2759,0.1667,0.2083,0.0052,0.1026,0.1282,0.0,0.0,reg oper account,block of flats,0.0991,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
408553,0,Revolving loans,F,Y,Y,0,225000.0,675000.0,33750.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-11296,-318,-5676.0,-781,2.0,1,1,1,1,1,1,Sales staff,2.0,1,1,TUESDAY,11,1,1,0,0,0,1,Business Entity Type 1,,0.6432234762184277,0.1342654235549427,0.0247,0.0471,0.9737,,,0.0,0.1034,0.1667,,0.0,,0.0204,,0.1484,0.0252,0.0489,0.9737,,,0.0,0.1034,0.1667,,0.0,,0.0213,,0.1572,0.025,0.0471,0.9737,,,0.0,0.1034,0.1667,,0.0,,0.0208,,0.1516,,block of flats,0.0483,"Stone, brick",No,0.0,0.0,0.0,0.0,-411.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0
409026,0,Revolving loans,M,Y,Y,1,135000.0,225000.0,11250.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.009549,-14206,-1600,-5043.0,-4670,18.0,1,1,0,1,0,0,,3.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.6146969213569534,0.5082869913916046,0.0979,,0.9965,,,,0.0345,0.1667,,,,0.0961,,,0.0998,,0.9965,,,,0.0345,0.1667,,,,0.1002,,,0.0989,,0.9965,,,,0.0345,0.1667,,,,0.0979,,,,block of flats,0.1327,"Stone, brick",No,5.0,0.0,5.0,0.0,-1774.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
409737,0,Revolving loans,F,N,Y,0,90000.0,247500.0,12375.0,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-18231,-3846,-6506.0,-1479,,1,1,0,1,0,0,Sales staff,1.0,1,1,FRIDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.7560594943131369,0.7517237147741489,0.1216,0.053,0.9906,0.8708,0.051,0.24,0.1034,0.5417,0.5833,,0.0992,0.1511,0.0,,0.1166,0.0535,0.9906,0.8759,0.0507,0.2417,0.1034,0.5417,0.5833,,0.1019,0.1528,0.0,,0.1228,0.053,0.9906,0.8725,0.0514,0.24,0.1034,0.5417,0.5833,,0.1009,0.1538,0.0,,,block of flats,0.1591,Panel,No,0.0,0.0,0.0,0.0,-199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
411038,0,Revolving loans,F,N,Y,2,90000.0,225000.0,11250.0,225000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-14336,-370,-863.0,-5071,,1,1,0,1,0,0,Sales staff,4.0,3,3,SATURDAY,7,0,0,0,0,0,0,Self-employed,,0.4895069848228469,0.6738300778602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
411999,0,Revolving loans,M,Y,Y,1,270000.0,585000.0,29250.0,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-14057,-149,-13816.0,-2908,17.0,1,1,0,1,0,0,Drivers,3.0,1,1,SATURDAY,12,0,0,0,0,0,0,Trade: type 3,0.3358009920664333,0.2216517831440573,0.3723336657058204,0.0351,0.019,0.9454,0.252,,,0.1379,0.1667,0.2083,0.0166,,0.0584,,0.0286,0.0357,0.0197,0.9454,0.2813,,,0.1379,0.1667,0.2083,0.017,,0.0608,,0.0303,0.0354,0.019,0.9454,0.262,,,0.1379,0.1667,0.2083,0.0169,,0.0594,,0.0292,reg oper account,block of flats,0.0589,"Stone, brick",No,0.0,0.0,0.0,0.0,-1532.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
413058,0,Revolving loans,F,N,Y,0,135000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.032561,-15722,-5869,-3598.0,-5571,,1,1,0,1,0,0,Sales staff,1.0,1,1,TUESDAY,9,0,0,0,0,0,0,Self-employed,0.5388491466735297,0.7530911008255017,0.6263042766749393,0.0577,0.0632,0.9786,0.7076,0.01,0.04,0.1034,0.25,0.125,0.0255,0.0471,0.0947,0.0,0.0406,0.0336,0.0463,0.9786,0.7190000000000001,0.0101,0.0,0.069,0.1667,0.0417,0.0,0.0294,0.0729,0.0,0.043,0.0583,0.0632,0.9786,0.7115,0.0101,0.04,0.1034,0.25,0.125,0.026,0.0479,0.0964,0.0,0.0415,reg oper account,block of flats,0.0605,"Stone, brick",No,0.0,0.0,0.0,0.0,-2026.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
415366,0,Revolving loans,F,N,Y,0,90000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-12005,-340,-5859.0,-2809,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,THURSDAY,11,0,0,0,0,1,1,Industry: type 3,,0.5255264744665219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
415796,0,Revolving loans,F,N,Y,0,157500.0,157500.0,7875.0,157500.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.035792,-17370,-9513,-6242.0,-908,,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,17,0,0,0,0,0,0,School,,0.673357265801688,0.5136937663039473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
417222,0,Revolving loans,F,Y,Y,0,216000.0,360000.0,18000.0,360000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-19866,-1441,-1268.0,-3397,2.0,1,1,0,1,0,0,Managers,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.4264359226581621,0.5478104658520093,0.1113,,0.9846,,,0.12,0.1034,0.3333,,,,0.1162,,0.0012,0.1134,,0.9846,,,0.1208,0.1034,0.3333,,,,0.121,,0.0013,0.1124,,0.9846,,,0.12,0.1034,0.3333,,,,0.1183,,0.0012,,block of flats,0.0916,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
417849,0,Revolving loans,M,Y,Y,1,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.02461,-7948,-757,-7926.0,-610,4.0,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.5789128340268517,0.326475210066026,0.1008,0.117,0.9762,,0.01,0.0,0.181,0.1667,,0.0747,0.0751,0.073,0.0058,0.0615,0.063,0.1214,0.9752,,0.0072,0.0,0.1034,0.1667,,0.039,0.0542,0.0529,0.0039,0.0,0.1046,0.117,0.9762,,0.0096,0.0,0.1724,0.1667,,0.0788,0.0693,0.0693,0.0058,0.0209,org spec account,block of flats,0.0448,Block,No,6.0,0.0,6.0,0.0,-569.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
418389,0,Revolving loans,M,Y,Y,1,202500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-14337,-395,-3450.0,-3441,12.0,1,1,0,1,1,0,Core staff,3.0,1,1,MONDAY,12,0,1,1,0,0,0,Trade: type 3,0.5921076304628901,0.7379644927198573,0.3296550543128238,0.001,,0.9925,0.898,0.0003,,,0.0,0.0417,,0.0008,0.0002,,0.0,0.0011,,0.9926,0.902,0.0003,,,0.0,0.0417,,0.0009,0.0002,,0.0,0.001,,0.9925,0.8994,0.0003,,,0.0,0.0417,,0.0009,0.0002,,0.0,,,0.0015,,No,0.0,0.0,0.0,0.0,-185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
418430,0,Revolving loans,F,N,Y,1,202500.0,630000.0,31500.0,630000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.032561,-15728,-696,-9557.0,-4314,,1,1,0,1,1,0,Managers,3.0,1,1,THURSDAY,14,0,0,0,0,0,0,Kindergarten,0.6764935539326872,0.7310308560549174,0.4436153084085652,0.3041,0.196,0.9866,0.8164,,0.4,0.1724,0.4583,0.5,0.0376,,0.3465,,0.1148,0.3099,0.2034,0.9866,0.8236,,0.4028,0.1724,0.4583,0.5,0.0385,,0.361,,0.1216,0.3071,0.196,0.9866,0.8189,,0.4,0.1724,0.4583,0.5,0.0383,,0.3528,,0.1172,reg oper account,block of flats,0.2975,Panel,No,7.0,0.0,7.0,0.0,-1592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.0,0.0,1.0
418716,0,Revolving loans,F,N,N,1,135000.0,382500.0,19125.0,382500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.009549,-8942,-1427,-8881.0,-1613,,1,1,0,1,1,0,Core staff,3.0,2,2,MONDAY,10,0,0,0,0,0,0,Trade: type 2,0.2692764532795582,0.7103853466189995,0.237916079507114,0.0567,0.0258,0.9826,,,0.0,0.1379,0.1667,,0.0449,,0.0551,,0.0,0.0578,0.0268,0.9826,,,0.0,0.1379,0.1667,,0.0459,,0.0574,,0.0,0.0573,0.0258,0.9826,,,0.0,0.1379,0.1667,,0.0456,,0.0561,,0.0,,block of flats,0.0433,Panel,No,0.0,0.0,0.0,0.0,-375.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
